player,F1_weight,ARI_weight,MMOS_weight
1225,0.4986341815434989,0.778422496514647,0.7391618937253952
1234,0.5718398801139175,0.7182198059287839,0.561000406742096
1247,0.2866511291937907,0.6871326056333914,0.5174777920429523
1253,0.34428011784358636,0.8132482925852503,0.5333821401000023
1255,0.6979020026762912,0.7905996302857924,0.6660920426530658
1265,0.559796560404594,0.8555394198421566,0.5779410666889615
1267,0.4004025386874853,0.7982519146611949,0.523826116323471
1273,0.4078571428571429,0.7918692987697554,0.5
1276,0.2158743396338365,0.7932071395796838,0.5139899030327797
1277,0.0,0.7473913108931255,0.5
1279,0.600679559574749,0.8091240528379455,0.7430951054644795
1291,0.3714661740617539,0.7377379704953866,0.5531610901708957
1307,0.0,0.3939043530700015,0.5
1311,0.7705087021279443,0.780634808244661,0.9341167674432965
1315,0.7150032663204081,0.79037222477292,0.5538080757664096
1317,0.3318174456111454,0.8128563345297609,0.504280646642049
1327,0.28260620819000554,0.8148735156192127,0.5087391063570977
1349,0.014504706764875551,0.5861857264550837,0.49330914020538336
1360,0.5600364412154967,0.8107842549246281,0.7378508710861206
1395,0.5593302927972102,0.815390794886025,0.7824261103357587
1400,0.39277785281896305,0.8520304893187723,0.5170115530490874
1441,0.7531281144487996,0.8562063043131225,0.5677612821261088
1445,0.6485424408691021,0.8248350496657589,0.5958496079995081
1469,0.6491208333249308,0.8328927557842949,0.5228211945957607
1481,0.39755179778361915,0.7664371128611606,0.6071562618017197
1527,0.20549976078274862,0.8790559747604652,0.5080045700073242
1530,0.3806810928046903,0.7805845507223506,0.8680194766855077
1538,0.0011142857142857141,0.5798390689534747,0.5
1543,0.11022826152148225,0.5496841657142372,0.4359301302743995
1565,0.5723279486056884,0.8219681674325066,0.6557894025711304
1569,0.7296659054135122,0.7702105904099261,0.7003617621498344
1598,0.5335876712527299,0.8281255429611157,0.7347283032658983
1602,0.5383920656779376,0.8048277725071235,0.5037555268832614
1605,0.44468890876773837,0.8506910999840069,0.847881371850398
1621,0.000390777647518562,-0.03674460617524821,0.487687200307846
1622,0.38100109883883926,0.8368456720450466,0.5475846126272872
1627,0.49087014980373134,0.7123095221446366,0.5305454681317012
1642,0.3048540978249892,0.7605462685080209,0.7165243106150846
1648,0.2820945001150696,0.666658583043963,0.7169076376710056
1655,0.46595479346519186,0.7858925936006423,0.6618953361397698
1673,0.5715978708467799,0.7307492453229861,0.6780526155934614
1679,0.5824241168769762,0.8208816972539503,0.8852305336456213
1689,0.6635273708212684,0.8031797430797164,0.7742549912216737
1693,0.49082518232785044,0.8034876602156386,0.8165732354280495
1709,0.537418005268739,0.8470601382079332,0.6156623896799589
1713,0.35815246904453113,0.853436461999588,0.5547809881322524
1723,0.619466299606494,0.8370942184270841,0.5980920394261678
1758,0.49258356367522155,0.8238334857742331,0.9523205640269261
1785,0.2735714285714286,0.6616283609228284,0.5
1788,0.6829693840596708,0.8137812805489514,0.6625866126269102
1792,0.059053344354888244,0.23391198037521102,0.418831381532881
1810,0.5243469509243966,0.821927434647945,0.9014094216797184
1825,0.4057907337134699,0.7949755935136881,0.7574456838721578
1857,0.7166782775984595,0.8480973206310282,0.6242045124371847
1878,0.6095238289893038,0.7998721529820744,0.55946058233579
1883,0.4894205749547405,0.8227752174049726,0.8511105012010645
1897,0.5114526987726591,0.8064264877593545,0.6464188355824043
1907,0.5313649552808449,0.762024405180364,0.5142175376415253
1910,0.36021739686204995,0.8083242141101501,0.6905809175837171
1913,0.3206381928893021,0.7968565834763777,0.5478088776270549
1923,0.5664919157349815,0.839956722681803,0.7887955897924851
1939,0.5309105410519804,0.8190801518047447,0.9364445812420474
1945,0.7136501477322302,0.812650019273952,0.8130232729017735
1960,0.5069829129674901,0.6087880185998277,0.4944084485371905
1977,0.16816877842331815,0.04385662131307408,0.4770782987276713
1992,0.7525471750696349,0.7468206410335775,0.5321535428365072
1999,0.3313897521514873,0.7633975590363171,0.5002412013709545
2015,0.44880616057553213,0.7409084094437357,0.5845909384281739
2019,0.7756295760090774,0.8054582964785754,0.6936524864286184
2022,0.5207608048906671,0.8343317395634853,0.529748280843099
2023,0.6366051929930541,0.7941744461927045,0.6565452974017073
2025,0.22516755434547395,0.8960407508868784,0.503545618057251
2045,0.5935684266673799,0.8990569609832149,0.5880066573619843
2049,0.3571356735615443,0.7904671215588007,0.6420942717982877
2055,0.19314285714285717,0.673579381110233,0.5
2067,0.5013711756225872,0.7867320741891085,0.5545109939575196
2069,0.603442036433197,0.8083611706043784,0.7711583403653877
2082,0.008714285714285716,0.7385724310974482,0.5
2083,0.6968198588601994,0.791777389448051,0.6293952376284497
2095,0.6046657514438328,0.8085272548293487,0.5514851063489914
2103,0.36803249567367785,0.8465309404132348,0.9597277094834392
2120,0.12857472634508366,0.6988493710750554,0.5261674010091357
2124,0.009714285714285712,0.8302175020117258,0.5
2127,0.5646516725756195,0.802386181887198,0.9219127273491255
2132,0.3924318763402688,0.8811991205392276,0.5111517757177352
2182,0.7588485940407612,0.8009421811337101,0.7562166266846206
2183,0.6266776681195044,0.8233503273001666,0.5811655248914446
2188,0.35986601055091816,0.7502347821212202,0.8613108512349603
2190,0.6594968523561892,0.8134465544377123,0.5456880295276642
2202,0.46874784895866417,0.7234895836062679,0.5501804535205548
2206,0.4135153381452379,0.7780808072824722,0.9409601223857507
2226,0.6821211890681966,0.8376797153267823,0.5137048761049908
2231,0.45174813397044955,0.8413339854964146,0.523865455930883
2235,0.23039308705972403,0.7120774777368757,0.5961628589365218
2245,0.6754285714285714,0.7131317987752145,0.5
2256,0.785616707662292,0.7500770935680391,0.5556783584448007
2259,0.21199999999999997,0.7169468235003622,0.5
2273,0.7343758517845745,0.7307382879667863,0.7164684399481742
2291,0.5361145962089777,0.7928109094584884,0.6606604798895414
2301,0.34151953696549225,0.6259026622604282,0.5113804638385773
2316,0.4248443471447781,0.7866632058700148,0.535148981370424
2328,0.0758607427055703,0.720323148372848,0.49896776676177973
2339,0.5754141271889168,0.754534778122987,0.7224563121233346
2357,0.07068220127419066,0.8625407514226773,0.4993607327342032
2376,0.39870397991414697,0.8598907592996443,0.5444956570863724
2400,0.747301299473294,0.7861302308147458,0.601834973692894
2414,0.6564177881681524,0.7892428097715255,0.6371453525843445
2417,0.6058352923163082,0.6568210509263668,0.680014119464524
2445,0.63155156121229,0.7725879436439651,0.7085691657933322
2457,0.47556211063896403,0.8527858610609448,0.8275127723103478
2482,0.6467159139643583,0.8499912048756808,0.5320401625199752
2484,0.6043921144540884,0.7855546639160005,0.5925810977499536
2488,0.5362939622870712,0.8295870300622209,0.9674531454468466
2490,0.6569207203256828,0.7755535363693548,0.6069593606768428
2506,0.6334336776992119,0.8545946285678767,0.5208956182003022
2521,0.30092539090886694,0.7562735334022154,0.5391299847294304
2561,0.6309335714921684,0.8766566183990856,0.5885148801301654
2571,0.5629535449847446,0.760221637595852,0.6198277257858439
2587,0.6707934689420264,0.7105026216400342,0.5448500128353343
2602,0.4140988655332337,0.7699297791034859,0.74678039447121
2613,0.10298121754502265,0.7595939849735899,0.498953421910604
2628,0.5439558174577177,0.8490510290519916,0.9602863684350532
2635,0.0005714285714285715,0.8079207282999183,0.5
2639,0.5086697852425085,0.6793794304494131,0.5733117172794957
2642,0.6343707864259149,0.6913770685888566,0.5344110002120336
2643,0.5419635510805202,0.8603786078467417,0.6418755265974231
2658,0.5680132867820309,0.7321484256273589,0.5275093732135636
2670,0.5805079930899941,0.7780681874032578,0.5267975078179286
2679,0.541402082143779,0.7835573301353721,0.7315909134877192
2686,0.7325496001202396,0.7728265553559973,0.6419652269436763
2687,0.741794784022661,0.8303732111376628,0.526628145149776
2690,0.0019285714285714286,0.9183618069179107,0.5
2702,0.7097479619842738,0.878539972849106,0.5604601076671054
2707,0.5184480846136437,0.7629348759069544,0.5801256082274697
2737,0.4556878790553723,0.8675525638390935,0.49475987752278655
2742,0.46717249649022013,0.7477532270590963,0.5869934404718464
2762,0.3891160631438493,0.7216637768938019,0.5862883972004056
2771,0.33638998319529856,0.8627321886333168,0.5489819217473271
2772,0.45228206586901604,0.816712191440697,0.5718369587608005
2774,0.0019409218232747643,0.7274668843161525,0.499287982781728
2777,0.1965094139589783,0.5773138360535607,0.5272529343763988
2782,0.49714285714285716,0.7863351873716575,0.5
2821,0.09364285714285715,0.7563134945016938,0.5
2832,0.6321621758312129,0.8489030400538781,0.9408235430717468
2834,0.31077775339332403,0.7465506794639151,0.4689379053957322
2840,0.29052440589930034,0.8562614251815511,0.9032077401403396
2862,0.3657699796255585,0.7156309155350911,0.47854333917299907
2874,0.16600365620166668,0.7404307438214965,0.8645436726217195
2885,0.0,0.4400206116448042,0.5
2891,0.31376852555424434,0.6320957240065538,0.8343585609428344
2901,0.38828200692041526,0.7581969042662872,0.499508999288082
2908,0.5737608777264318,0.8209068069155411,0.511922578016917
2918,0.3531962643847261,0.8371082945176564,0.8652169690170186
2922,0.26702443767245904,0.6640587704333473,0.6350082186135378
2932,0.6481544497347987,0.8265547661408775,0.5323968942348775
2944,0.5364449985822576,0.7775996324715567,0.5388265202442805
2948,0.5146895511775306,0.7813788497419748,0.49871273338794714
2959,0.3948938024837023,0.7889214165442102,0.6898298252906118
2960,0.41801109141478854,0.8109908736527272,0.9564885066986084
2967,0.40671428571428575,0.7930648906755109,0.5
2985,0.5943826479140439,0.7867566672346337,0.6150602449973425
3002,0.6243307234257587,0.7819831156664265,0.776462146116577
3005,0.5353280613523704,0.6972952093141569,0.5538026309675641
3006,0.08235714285714285,0.796419760800233,0.5
3015,0.41796350555144907,0.7826308824257866,0.592633068561554
3025,0.6820870271756837,0.84283881698879,0.5348958522081375
3030,0.5063273062559303,0.7991067291783904,0.6707004728140655
3036,0.33190474431615574,0.7914755608560163,0.5101281166076662
3041,0.5553204554389695,0.809475682080626,0.5338197246193885
3067,0.8100137209696109,0.8956853261877445,0.5705845389101241
3081,0.6942280326704833,0.8102693778464989,0.5292453706264496
3088,0.38774290040028153,0.7279314193222484,0.5011789835989476
3091,0.564606075056512,0.8452427353630951,0.5287359952926637
3092,0.6143953419677715,0.8476506314637995,0.533936607837677
3101,0.837276264595069,0.6637793452098308,0.8621660286272076
3113,0.5510567632445901,0.8076545046861923,0.5017919143040975
3130,0.6378093627214243,0.7093237330513316,0.5310274884104729
3135,0.8512975159241865,0.8710687865643446,0.5329836342069838
3138,0.544904228766939,0.7881208614099695,0.6970148626714946
3196,0.6134096808809995,0.7818660040753284,0.5374560909611837
3204,0.5210935876992853,0.7667915789976417,0.8069561557097582
3213,0.7715500933163979,0.7216022674851719,0.719660603649476
3224,0.5825911514094942,0.8226862491493758,0.9489779570288035
3238,0.3426946836267065,0.8203848118068767,0.6540986974284334
3239,0.2569224736325474,0.5945159837863099,0.46448599696159365
3254,0.46764285714285714,0.740717285203718,0.5
3269,0.8527004568562573,0.8048843129876473,0.9596036904231067
3280,0.6800013062112575,0.7536241379597007,0.5620417147874833
3284,0.3628742542358933,0.8349319168350294,0.9439276965225444
3289,0.2604187584554318,0.6469050792458979,0.4998899757862092
3291,0.7336345241053416,0.6838009598307777,0.913892509637179
3330,0.5526806559108352,0.8000171143833931,0.8479993537716244
3334,0.23842848308385975,0.7565601833402978,0.50574808071057
3344,0.4311063198315017,0.7690798889946814,0.6501371479696698
3356,0.45720374239301587,0.8247502838195488,0.9120131112734476
3370,0.4085369413237807,0.8017424190066843,0.8430529889159315
3387,0.6268907025989696,0.6815107048242828,0.5930388142403803
3398,0.5291202490901694,0.8533084163104754,0.499349296092987
3404,0.15257142857142858,0.5286806790548945,0.5
3413,0.6712943467947694,0.8006819999932429,0.7751200025731867
3416,0.5227004554299156,0.6539512306074188,0.5022394359111786
3426,0.6796429832518062,0.768421903131604,0.576747864484787
3430,0.04518070793394157,0.46106276445884775,0.5006614625453949
3434,0.36244948585074055,0.7859760916396188,0.7710344814337217
3455,0.7269917116358925,0.8310302785706432,0.5567317128181457
3461,0.7205198849974987,0.8013571070399192,0.7351248920974085
3464,0.041427555015236865,0.858800983978269,0.5102899869283043
3466,0.529860173295508,0.7769821978331872,0.5306058377027512
3486,0.7102134492785251,0.784454294291825,0.7318714614752885
3491,0.46931770924555316,0.7637397778794356,0.532376202799025
3498,0.35516867228260524,0.5829894178960251,0.4894517908493678
3516,0.41350178081469086,0.7744912567313409,0.7757148978474376
3517,0.42969480420190065,0.8450778080990439,0.7023411444995714
3526,0.5076149742258751,0.7508197637794543,0.505620926618576
3532,0.303568826764314,0.7144933295399462,0.5058885003839221
3556,0.5229053335038495,0.7986544370342383,0.9200103159810676
3558,0.394409863067722,0.7800799907284489,0.5652568439642588
3563,0.27923578458371856,0.8560914292205647,0.7730914909264137
3579,0.3680155965829414,0.7385213201901268,0.5149284824728964
3594,0.08657142857142858,0.44630969094226636,0.5
3611,0.462235463649037,0.8344916529395789,0.7710232581974061
3616,0.251367619432762,0.8022431683571688,0.501691274344921
3623,0.5326017910877403,0.8262542699908195,0.5517015357812246
3628,0.5409053276937603,0.7683769117021538,0.6652550146631573
3631,0.29825963948168105,0.7900785611936328,0.5564598083496095
3634,0.04295863102551813,0.7080217305860429,0.49246022105216997
3637,0.508475101598201,0.7387361224815829,0.5648927867412566
3647,0.02469387755102041,0.12384844686787054,0.5
3653,0.7702769590030117,0.7701564752556583,0.6007025710174015
3656,0.5493433988736744,0.6539483624443428,0.9237653670402673
3664,0.19235714285714284,0.7164084230907369,0.5
3666,0.1997579288078565,0.4279052363562424,0.4688475549221038
3679,0.6279491058033342,0.745924030411898,0.5294545789559683
3687,0.3823954418734919,0.8870033933871158,0.5740541815757753
3694,0.0009876543209876543,-0.05746900459399558,0.4830513298511505
3699,0.0975,0.2262591851921661,0.5
3701,0.5104681369269146,0.8132205540600528,0.592911499997844
3702,0.5238650699396895,0.8337020921157945,0.5331150094668069
3707,0.0085,0.5814713232737009,0.5
3710,0.027081895038219488,0.5604076905566504,0.49780585368474334
3719,0.5936698569846908,0.8397681114360609,0.5906426785957246
3732,0.4193164424215929,0.7843255051956,0.8223101493127332
3734,0.48226191638199906,0.6001199492028306,0.5468767346168051
3759,0.48792834012571096,0.7940067617192214,0.8873720996456059
3774,0.8287133783967515,0.7759652847355742,0.5864228541786606
3785,0.5897034208040687,0.8251778030979294,0.5616041394797237
3802,0.7538484465028084,0.8319020161092019,0.6197845569023719
3823,0.36095158861294296,0.8293987632447771,0.6936784706733845
3837,0.4579529364620085,0.8181774769608356,0.8024885998052709
3838,0.5377110926258587,0.7685350348487782,0.6339957724014919
3839,0.660253862939341,0.8525655845342458,0.5955484658479693
3840,0.47789787911759807,0.6862224611043956,0.508776770396666
3842,0.37148619256291177,0.8234791613079522,0.5054059136997571
3872,0.4934655416374566,0.7676459568898332,0.7412721934287172
3897,0.7494689769936276,0.8034405867938911,0.5941867493853277
3904,0.7529848727442183,0.7477566564644847,0.6403606869957664
3918,0.46519530261341896,0.8469294121726703,0.5811583055899694
3929,0.6343121802823309,0.8057564677238084,0.6510752069950104
3952,0.42801030855806416,0.8360144881403752,0.6277499675750733
3999,0.2531875643954665,0.793759926140103,0.499644584953785
4015,0.42634783582991453,0.860675052234826,0.498454075306654
4039,0.15304761904761907,0.4175704087032923,0.5
4056,0.6658378436014112,0.8181994071147367,0.5358287797254676
4071,0.6901931373194852,0.7296050644901421,0.5335759357972578
4077,0.6929743828924027,0.7198385087959994,0.5826537972543298
4110,0.4710391578864947,0.7570803398096592,0.5454350241592952
4112,0.3255709049555403,0.8662265112737529,0.5133713143212455
4114,0.5849915087739117,0.7314508854183184,0.5380505269223993
4129,0.721046371495625,0.7219638154708092,0.6029041701784501
4152,0.5230858823554322,0.8484926851453739,0.5247918119033179
4154,0.43847759849301776,0.7871059899388445,0.5621190290702017
4159,0.2742857142857143,0.3068116631379876,0.5
4166,0.848339997774058,0.8417555477449319,0.580655250698328
4176,0.4275143756668428,0.7291714130701306,0.7125450506590415
4197,0.46303013453086606,0.7572320148857937,0.5140606788071719
4201,0.6842654825789656,0.8257355333947173,0.5773297349611917
4231,0.6166006500574857,0.7711594461631899,0.66269770860672
4267,0.5956104540931146,0.8331880500839574,0.5365108197385615
4290,0.23557142857142863,0.5237921342670421,0.5
4303,0.6936790397695193,0.8359175959737717,0.6323648529393331
4304,0.2268214285714286,0.483797703479069,0.5
4307,0.41345139147529947,0.8315355917817802,0.9552629213542381
4308,0.5618791119725198,0.7131342594969778,0.904564014270444
4314,0.39561156304474143,0.7437704374028213,0.5064755082130432
4330,0.5930684908338317,0.8028438689541642,0.5327444233392414
4332,0.035,0.4727868359501327,0.5
4341,0.08642857142857142,0.18488883234369421,0.5
4350,0.670705280248065,0.7047694755771842,0.5037954859435559
4357,0.5053398131179947,0.8304081690334865,0.9030387936305607
4392,0.4679548359982164,0.7767452273205875,0.6101185375893557
4417,0.660269985105605,0.8100443476216633,0.6485838968502847
4421,0.6270713904400981,0.7766452212104766,0.5708795526753301
4435,0.020428571428571428,0.7596568311252256,0.5
4437,0.3979173086106157,0.7461227835757984,0.521089106798172
4465,0.18379591836734696,0.4197371119410718,0.5
4468,0.6092098406764812,0.7305029204252195,0.8013247681323008
4477,0.48865242017888066,0.8548695162100308,0.5560469712529862
4492,0.35926406038218894,0.6030102894691429,0.49340561883790157
4499,0.06812994210500273,0.67705376169778,0.5009153604507446
4504,0.42478350787658026,0.8257802715132367,0.8757040857663615
4505,0.3944697099094346,0.6869413231429159,0.5682328715920447
4507,0.0,0.436414858428468,0.5
4519,0.6710520905889223,0.8240342407274382,0.8359187798327711
4536,0.5655092975148817,0.8608071415695057,0.8582069277763367
4539,0.6767677430173306,0.8214277661495566,0.6711915383736292
4550,0.6310028480189345,0.8043647499753355,0.5288976430892944
4559,0.303807747716653,0.7545150054077778,0.758863235564576
4564,0.4529256736501612,0.8307655403785316,0.9271254287447248
4591,0.31301853236294597,0.7962205818247108,0.5565323829650879
4593,0.7840272056997878,0.7714817661583565,0.5517313982311048
4619,0.6059362514904477,0.7934603035115486,0.6829066188896403
4623,0.48209672526608627,0.7221047841110064,0.5697575761005282
4654,0.4627711640112252,0.7951159274312031,0.8872182098563742
4667,0.19936476135187298,0.8838109259258097,0.5132576127847036
4674,0.514173475850203,0.7491990086128579,0.5216853618621825
4677,0.10428571428571429,0.4492232211033032,0.5
4681,0.42946067556270157,0.8205291699323783,0.8825252471548138
4683,0.6333164924625364,0.6949368692547278,0.5037926787679845
4690,0.3213514832459277,0.7987941200297014,0.5278187327914767
4700,0.563076271519426,0.8087535224550578,0.7305165227502585
4718,0.0007678571428571428,0.49620211270396686,0.5
4738,0.5692640533094235,0.8023601332214402,0.5952414433161416
4743,0.0064678404599353215,0.009486377050523805,0.487622022628784
4760,0.5263095200130956,0.823495783457644,0.6427541864769799
4780,0.5486968045842675,0.7740260188765602,0.7432851557879104
4787,0.4457197650434569,0.806066803087505,0.7911571212436842
4801,0.5208571428571429,0.6103065517833008,0.5
4804,0.8395673494586046,0.790587956003586,0.5874471751655022
4815,0.496916470618127,0.817141086781975,0.703499835729599
4819,0.438560855403324,0.8420281630080221,0.5740654766559601
4830,0.5853014619056295,0.8175005628067117,0.6306629071110174
4844,0.6321321859678188,0.742948661081194,0.5782622231377494
4863,0.7548003547453295,0.8410535908389318,0.5937277651750125
4869,0.5455752084495774,0.783651537242213,0.6311599241014112
4888,0.7494643301721294,0.762655630130953,0.899082885192898
4900,0.5916622675555883,0.8224954213965461,0.5492390636354685
4914,0.5100411035642071,0.6928135958454616,0.4993002627577101
4926,0.5602919094459837,0.7826060121222133,0.9140837388550676
4963,0.45172853955560444,0.6989242183134348,0.5047550439834595
4974,0.37764151704114096,0.6706509367478821,0.5364845904211203
4978,0.6427473882639647,0.8353170579055941,0.5186441200120109
4981,0.5853470406010486,0.8423656101598869,0.7782156400466234
5025,0.0,0.4683010734100631,0.5
5064,0.5530439928137951,0.8970403156847859,0.5239212833918058
5069,0.5999138808773247,0.7314700201109163,0.5454266946762799
5077,0.6275622336795118,0.8058819820576828,0.5355170943118907
5088,0.36424840687143956,0.796524583144092,0.6691529189839083
5093,0.42930274222060094,0.8023912227540362,0.7938495543267992
5097,0.21037028513164122,0.9290922211263719,0.5025587797164917
5110,0.651009217515735,0.82168819263034,0.7856697255914862
5112,0.6398620091641674,0.8287019333736337,0.564685195684433
5123,0.4536477635042919,0.8271116321084747,0.5258874237537384
5153,0.6694278677934071,0.848021150486167,0.5184282958507536
5175,0.0063888440719091924,0.1139003858806129,0.4635479698578518
5194,0.43526709366090166,0.8056633600659865,0.8511218606990619
5222,0.7017702280017265,0.8075854825629231,0.894510224316884
5231,0.5399523494391274,0.8136858285421823,0.6362818459669748
5235,0.38718140538225904,0.7582377129909403,0.7771043309143612
5260,0.3836996909915247,0.7320274851153633,0.5069194336732229
5264,0.5762928942479377,0.7408917191194634,0.6130452619658576
5265,0.38858795660772183,0.8226324786554114,0.6982398480176926
5273,0.4853079705791235,0.8675411067087575,0.547011708219846
5274,0.0,0.5953144547431257,0.5
5282,0.5567078773629603,0.8023075856806365,0.8874868167100577
5291,0.00028571428571428574,0.7548051374457726,0.5
5313,0.12064776234671533,0.7608711109823492,0.525720279950362
5314,0.46239424397020923,0.7376237050390522,0.5089510679244996
5332,0.4519123382557532,0.8369132043653961,0.665890219034972
5343,0.22927331636322093,0.5600746678296218,0.4835407465696334
5344,0.10010225120976225,0.6852685231266925,0.4987542430559793
